case_id,scenario,K,policy,continuation_id,equivalence_class,class_multiplicity,repetition,execution_order_position,is_warmup,planning_H,planning_E,planning_G,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,snapshot_build_ms,reconcile_ms,correctness_pass,safety_pass,retry_count,status,failure_stage,error,selected_checkpoint_ids,actual_selected_checkpoint_ids,evicted_checkpoint_ids,safety_flags
formal_measured_0192_sota_signal_stress_v1_k8_global_lru_r03_w_a32768_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=32768:G=0,10,3,1,False,32768,32768,0,32768,32768,0,38.223205,38.553036,19029.43151,2081.410047,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0193_sota_signal_stress_v1_k8_kvflow_style_r03_w_a08192_f1_s3_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A08192_F1_S3_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=8192:E=0:G=8192,10,3,2,False,8192,0,8192,8192,0,8192,332.613239,332.906522,16578.03102,1379.326843,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0194_sota_signal_stress_v1_k8_kvflow_style_r03_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=8192:E=8192:G=0,10,3,2,False,8192,8192,0,8192,8192,0,37.872968,38.1633,16370.604607,1138.11263,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0195_sota_signal_stress_v1_k8_kvflow_style_r03_w_a32768_f1_s3_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A32768_F1_S3_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=32768:E=0:G=32768,10,3,2,False,32768,0,32768,32768,0,32768,1467.872507,1468.372023,15986.449647,1274.781794,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0196_sota_signal_stress_v1_k8_kvflow_style_r03_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=32768:E=32768:G=0,10,3,2,False,32768,32768,0,32768,32768,0,41.290009,41.709213,16883.217468,1000.732044,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0197_sota_signal_stress_v1_k8_marconi_style_r03_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,Marconi-style,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Marconi-style:T=8192:E=0:G=8192,20,3,3,False,8192,0,8192,8192,0,8192,325.887748,326.184349,16074.643022,1074.562947,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0198_sota_signal_stress_v1_k8_marconi_style_r03_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,Marconi-style,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Marconi-style:T=32768:E=32768:G=0,20,3,3,False,32768,32768,0,32768,32768,0,40.568212,40.978635,16491.252902,685.065284,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0199_scalable_multiworkflow_v2_n16_k4_kvflow_style_r04_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=4096:E=0:G=4096,15,4,0,False,4096,0,4096,4096,0,4096,167.763292,168.029148,14179.021816,2471.302996,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0200_scalable_multiworkflow_v2_n16_k4_kvflow_style_r04_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=8192:E=0:G=8192,15,4,0,False,8192,0,8192,8192,0,8192,324.009007,324.143082,13183.019634,2033.295702,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0201_scalable_multiworkflow_v2_n16_k4_kvflow_style_r04_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=16384:E=0:G=16384,15,4,0,False,16384,0,16384,16384,0,16384,669.400401,669.765181,13164.778482,1491.01528,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0202_scalable_multiworkflow_v2_n16_k4_kvflow_style_r04_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=32768:E=16384:G=16384,1,4,0,False,32768,16384,16384,32768,16384,16384,748.688893,749.15812,13642.018032,1676.878242,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0203_scalable_multiworkflow_v2_n16_k4_kvflow_style_r04_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=32768:E=32768:G=0,14,4,0,False,32768,32768,0,32768,32768,0,38.903686,39.313391,12828.47091,886.249134,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0204_scalable_multiworkflow_v2_n16_k4_marconi_style_r04_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=4096:E=0:G=4096,15,4,1,False,4096,0,4096,4096,0,4096,167.445652,167.711477,12609.456565,1501.987937,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0205_scalable_multiworkflow_v2_n16_k4_marconi_style_r04_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=8192:E=0:G=8192,15,4,1,False,8192,0,8192,8192,0,8192,333.712541,333.877822,12540.760233,1830.867697,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0206_scalable_multiworkflow_v2_n16_k4_marconi_style_r04_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=16384:E=0:G=16384,15,4,1,False,16384,0,16384,16384,0,16384,667.842759,668.17548,13423.032404,2221.436547,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0207_scalable_multiworkflow_v2_n16_k4_marconi_style_r04_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=32768:E=16384:G=16384,1,4,1,False,32768,16384,16384,32768,16384,16384,741.468661,741.903208,13807.282767,2897.346658,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0208_scalable_multiworkflow_v2_n16_k4_marconi_style_r04_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=32768:E=32768:G=0,14,4,1,False,32768,32768,0,32768,32768,0,38.933766,39.355572,13331.974501,2093.999409,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0209_scalable_multiworkflow_v2_n16_k4_flowstate_r04_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=4096:E=0:G=4096,15,4,2,False,4096,0,4096,4096,0,4096,169.918952,170.187016,13468.875628,2878.597003,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
