cohort,snapshot_id,provider,concurrency_bucket,x,candidate_count,pending_count,budget_ratio,budget_k,policy,selected_checkpoint_ids,selected_count,total_recovery_gap_tokens,mean_recovery_gap_tokens,total_formal_recovery_cost_ms,mean_formal_recovery_cost_ms,executable_hit_count,executable_hit_ratio,selection_overhead_ms,continuation_results
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.5,1,Global-LRU,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.032349955290555954,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.5,1,KVFlow-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.16018911264836788,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.5,1,Marconi-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000047""]",1,103027,51513.5,5725.837029539185,2862.9185147695925,0,0.0,0.15199999324977398,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102337, ""executable_hit"": false, ""formal_recovery_cost_ms"": 24.415560958009284, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 345, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.5,1,FlowState,"[""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.28342590667307377,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.75,1,Global-LRU,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.031129922717809677,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.75,1,KVFlow-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.15878211706876755,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.75,1,Marconi-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000047""]",1,103027,51513.5,5725.837029539185,2862.9185147695925,0,0.0,0.1486490946263075,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102337, ""executable_hit"": false, ""formal_recovery_cost_ms"": 24.415560958009284, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 345, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,0.75,1,FlowState,"[""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000049""]",1,102682,51341.0,5701.421468581176,2850.710734290588,1,0.5,0.28340891003608704,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 5701.421468581176, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 102682, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,1.0,2,Global-LRU,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049"", ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000049""]",2,0,0.0,0.0,0.0,2,1.0,0.029867980629205704,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,1.0,2,KVFlow-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049"", ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000049""]",2,0,0.0,0.0,0.0,2,1.0,0.15977094881236553,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,1.0,2,Marconi-style,"[""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000047"", ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000047""]",2,690,345.0,48.83112191601857,24.415560958009284,0,0.0,0.14611822552978992,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102337, ""executable_hit"": false, ""formal_recovery_cost_ms"": 24.415560958009284, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 345, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102337, ""executable_hit"": false, ""formal_recovery_cost_ms"": 24.415560958009284, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 345, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-176285,claude,Small,2,66,2,1.0,2,FlowState,"[""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:checkpoint:round:00000049"", ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:checkpoint:round:00000049""]",2,0,0.0,0.0,0.0,2,1.0,0.5776528269052505,"[{""continuation_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a53b8922-d6aa-736c-21ff-75e5d443df15:run:000004""}, {""continuation_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004:pending:round:00000049"", ""executable_frontier_tokens"": 102682, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 102682, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a8e981b6-991f-311e-6e2d-453adda9f0de:run:000004""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.25,1,Global-LRU,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.015737023204565048,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.25,1,KVFlow-style,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.042381929233670235,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.25,1,Marconi-style,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000024""]",1,48360,24180.0,2301.280103514327,1150.6400517571635,0,0.0,0.03954395651817322,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 110403, ""executable_hit"": false, ""formal_recovery_cost_ms"": 330.5992455712322, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 4457, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.25,1,FlowState,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.06547919474542141,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.5,1,Global-LRU,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.011486001312732697,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.5,1,KVFlow-style,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.038371188566088676,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.5,1,Marconi-style,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000024""]",1,48360,24180.0,2301.280103514327,1150.6400517571635,0,0.0,0.03755791112780571,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 110403, ""executable_hit"": false, ""formal_recovery_cost_ms"": 330.5992455712322, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 4457, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
main,c128-small-claude-round-539621,claude,Small,2,13,2,0.5,1,FlowState,"[""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:checkpoint:round:00000027""]",1,43903,21951.5,1970.6808579430947,985.3404289715473,1,0.5,0.06466987542808056,"[{""continuation_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003:pending:round:00000027"", ""executable_frontier_tokens"": 114860, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 114860, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:0a1ef062-4885-4562-5e66-dbe65c8b8764:run:000003""}, {""continuation_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001:pending:round:00000008"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1970.6808579430947, ""planning_target_tokens"": 43903, ""recovery_gap_tokens"": 43903, ""workflow_id"": ""claude:claude:4c8c2aa6-c517-faa3-2217-0b3463d76f01:run:000001""}]"
