snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-small-claude-round-508819,0.75,3617.5450325008,3617.5450325008,0.0,none
c128-small-claude-round-508819,1.0,0.0,0.0,,both_zero
c128-small-claude-round-514644,0.25,4544.079720547285,2301.2913353625863,0.493562728453756,none
c128-small-claude-round-514644,0.5,4544.079720547285,2301.2913353625863,0.493562728453756,none
c128-small-claude-round-514644,0.75,4544.079720547285,2301.2913353625863,0.493562728453756,none
c128-small-claude-round-514644,1.0,3335.7167857064796,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-52420,0.25,1877.943444682783,1071.2466295262577,0.4295639559543766,none
c128-small-claude-round-52420,0.5,1877.943444682783,1071.2466295262577,0.4295639559543766,none
c128-small-claude-round-52420,0.75,1877.943444682783,1071.2466295262577,0.4295639559543766,none
c128-small-claude-round-52420,1.0,1071.2466295262577,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-539621,0.25,2301.280103514327,1970.6808579430947,0.14365884668553305,none
c128-small-claude-round-539621,0.5,2301.280103514327,1970.6808579430947,0.14365884668553305,none
c128-small-claude-round-539621,0.75,2301.280103514327,1970.6808579430947,0.14365884668553305,none
c128-small-claude-round-539621,1.0,1970.6808579430947,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-58315,0.25,6405.808202123935,537.3866910086289,0.9161094628417924,none
c128-small-claude-round-58315,0.5,6405.808202123935,537.3866910086289,0.9161094628417924,none
c128-small-claude-round-58315,0.75,6405.808202123935,537.3866910086289,0.9161094628417924,none
c128-small-claude-round-58315,1.0,6397.608782525539,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-76189,0.25,1839.545283355729,1817.0204036639757,0.012244808483683018,none
c128-small-claude-round-76189,0.5,1839.545283355729,1817.0204036639757,0.012244808483683018,none
c128-small-claude-round-76189,0.75,1839.545283355729,1817.0204036639757,0.012244808483683018,none
c128-small-claude-round-76189,1.0,1817.0204036639757,0.0,1.0,baseline_nonzero_flow_zero
